step,waiting,running,done,machines,available,timestamp
2580,1341,28,2,117,66,1425558961
2581,1346,22,8,117,72,1425558932
2582,1346,30,0,117,64,1425558902
2583,1354,27,3,117,70,1425558871
2584,1357,28,3,117,65,1425558841
2585,1368,19,1,117,76,1425558812
2586,1369,30,0,117,64,1425558782
2587,1375,27,3,117,67,1425558751
2588,1383,26,4,117,70,1425558721
2589,1385,29,1,117,64,1425558691
2590,1391,24,6,117,70,1425558661
2591,1391,28,1,117,66,1425558632
2592,1402,21,9,117,72,1425558602
2593,1412,26,4,117,72,1425558572
2594,1413,29,0,117,65,1425558542
2595,1416,26,1,117,67,1425558511
2596,1416,27,0,117,65,1425558481
2597,1420,24,0,117,66,1425558452
2598,1304,9,8,117,78,1425558422
2599,1110,12,0,117,79,1425558392
2600,1048,11,1,117,80,1425558361
2601,1048,12,0,117,79,1425558332
2602,1048,12,0,117,79,1425558302
2603,1048,12,0,117,79,1425558272
2604,963,6,0,117,85,1425558243
2605,745,0,0,117,91,1425558212
2606,700,0,0,117,91,1425558182
2607,700,0,0,117,91,1425558151
2608,700,0,0,117,91,1425558121
2609,700,0,0,117,91,1425558092
2610,700,0,0,117,91,1425558062
2611,700,0,0,117,91,1425558032
2612,700,0,0,117,91,1425558002
2613,700,0,0,117,91,1425557971
2614,700,0,0,117,91,1425557941
2615,700,0,0,117,91,1425557912
2616,700,0,0,117,91,1425557881
2617,700,0,0,117,91,1425557852
2618,700,0,0,117,91,1425557822
2619,700,0,0,117,91,1425557792
2620,700,0,0,117,91,1425557762
2621,700,0,0,117,91,1425557731
2622,700,0,0,117,91,1425557701
2623,700,0,0,117,91,1425557671
2624,700,0,0,117,91,1425557641
2625,700,0,0,117,91,1425557612
2626,700,0,0,117,91,1425557582
2627,700,0,0,117,91,1425557551
2628,700,0,0,117,91,1425557521
2629,700,0,0,117,91,1425557492
2630,700,0,0,117,91,1425557462
2631,700,0,0,117,91,1425557431
2632,700,0,0,117,91,1425557402
2633,700,0,0,117,91,1425557372
2634,700,0,0,117,91,1425557342
2635,700,0,0,117,91,1425557312
2636,700,0,0,117,91,1425557281
2637,700,0,0,117,91,1425557251
2638,700,0,0,117,91,1425557221
2639,700,0,0,117,91,1425557191
2640,700,0,0,117,91,1425557161
2641,700,0,0,117,91,1425557132
2642,700,0,0,117,91,1425557102
2643,700,0,0,117,91,1425557071
2644,700,0,0,117,91,1425557041
2645,700,0,0,117,91,1425557012
2646,700,0,0,117,91,1425556981
2647,700,0,0,117,91,1425556951
2648,700,0,0,117,91,1425556921
2649,700,0,0,117,91,1425556891
2650,700,0,0,117,91,1425556861
2651,700,0,0,117,91,1425556832
2652,700,0,0,117,91,1425556802
2653,700,0,0,117,91,1425556772
2654,700,0,0,117,91,1425556742
2655,700,0,0,117,91,1425556712
2656,700,0,0,117,91,1425556682
2657,700,0,0,117,91,1425556652
2658,700,0,0,117,91,1425556622
2659,700,0,0,117,91,1425556591
2660,700,0,0,117,91,1425556561
2661,700,0,0,117,91,1425556532
2662,700,0,0,117,91,1425556502
2663,700,0,0,117,91,1425556472
2664,700,0,0,117,91,1425556442
2665,700,0,0,117,91,1425556412
2666,700,0,0,117,91,1425556382
2667,700,0,0,117,91,1425556352
2668,700,0,0,117,91,1425556322
2669,700,0,0,117,91,1425556291
2670,700,0,0,117,91,1425556261
2671,700,0,0,117,91,1425556232
2672,700,0,0,117,91,1425556202
2673,700,0,0,117,91,1425556172
2674,700,0,0,117,91,1425556142
2675,700,0,0,117,91,1425556111
2676,700,0,0,117,91,1425556081
2677,700,0,0,117,91,1425556052
2678,700,0,0,117,91,1425556022
2679,700,0,0,117,91,1425555993
2680,700,0,0,117,91,1425555962
2681,700,0,0,117,91,1425555932
2682,700,0,0,117,91,1425555902
2683,700,0,0,117,91,1425555871
2684,700,0,0,117,91,1425555841
2685,700,0,0,117,91,1425555812
2686,700,0,0,117,91,1425555782
2687,700,0,0,117,91,1425555752
2688,700,0,0,117,91,1425555722
2689,700,0,0,117,91,1425555692
2690,700,0,0,117,91,1425555662
2691,700,0,0,117,91,1425555631
2692,700,0,0,117,91,1425555601
2693,700,0,0,117,91,1425555572
2694,700,0,0,117,91,1425555541
2695,700,0,0,117,91,1425555512
2696,700,0,0,117,91,1425555482
2697,700,0,0,117,91,1425555452
2698,700,0,0,117,91,1425555422
2699,700,0,0,117,91,1425555392
2700,700,0,0,117,91,1425555362
2701,700,0,0,117,91,1425555331
2702,700,0,0,117,91,1425555301
2703,700,0,0,117,91,1425555272
2704,700,0,0,117,91,1425555242
2705,700,0,0,117,91,1425555212
2706,700,0,0,117,91,1425555182
2707,700,0,0,117,91,1425555151
2708,700,0,0,117,91,1425555121
2709,700,0,0,117,91,1425555091
2710,700,0,0,117,91,1425555061
2711,700,0,0,117,91,1425555031
2712,700,0,0,117,91,1425555001
2713,700,0,0,117,91,1425554972
2714,700,0,0,117,91,1425554942
2715,700,0,0,117,91,1425554912
2716,700,0,0,117,91,1425554882
2717,700,0,0,117,91,1425554851
2718,700,0,0,117,91,1425554821
2719,700,0,0,117,91,1425554792
2720,700,0,0,117,91,1425554762
2721,700,0,0,117,91,1425554731
2722,700,0,0,117,91,1425554701
2723,700,0,0,117,91,1425554672
2724,700,0,0,117,91,1425554642
2725,700,0,0,117,91,1425554612
2726,700,0,0,117,91,1425554582
2727,700,0,0,117,91,1425554552
2728,700,0,0,117,91,1425554522
2729,700,0,0,117,91,1425554492
2730,700,0,0,117,91,1425554462
2731,700,0,0,117,91,1425554431
2732,700,0,0,117,91,1425554401
2733,700,0,0,117,91,1425554371
2734,700,0,0,117,91,1425554341
2735,700,0,0,117,91,1425554312
2736,700,0,0,117,91,1425554282
2737,700,0,0,117,91,1425554252
2738,700,0,0,117,91,1425554222
2739,700,0,0,117,91,1425554192
2740,700,0,0,117,91,1425554162
2741,700,0,0,117,91,1425554131
2742,700,0,0,117,91,1425554101
2743,700,0,0,117,91,1425554072
2744,700,0,0,117,91,1425554042
2745,700,0,0,117,91,1425554011
2746,700,0,0,117,91,1425553981
2747,700,0,0,117,91,1425553952
2748,700,0,0,117,91,1425553922
2749,700,0,0,117,91,1425553892
2750,700,0,0,117,91,1425553862
2751,700,0,0,117,91,1425553831
2752,700,0,0,117,91,1425553801
2753,700,0,0,117,91,1425553772
2754,700,0,0,117,91,1425553742
2755,700,0,0,117,91,1425553712
2756,700,0,0,117,91,1425553682
2757,700,0,0,117,91,1425553652
2758,700,0,0,117,91,1425553622
2759,700,0,0,117,91,1425553592
2760,700,0,0,117,91,1425553562
2761,700,0,0,117,91,1425553531
2762,700,0,0,117,91,1425553501
2763,700,0,0,117,91,1425553472
2764,700,0,0,117,91,1425553441
2765,700,0,0,117,91,1425553411
2766,700,0,0,117,91,1425553381
2767,700,0,0,117,91,1425553351
2768,700,0,0,117,91,1425553321
2769,700,0,0,117,91,1425553292
2770,700,0,0,117,91,1425553262
2771,700,0,0,117,91,1425553232
2772,700,0,0,117,91,1425553202
2773,700,0,0,117,91,1425553172
2774,700,0,0,117,91,1425553142
2775,700,0,0,117,91,1425553112
2776,700,0,0,117,91,1425553082
2777,700,0,0,117,91,1425553051
2778,700,0,0,117,91,1425553021
2779,700,0,0,117,91,1425552991
2780,700,0,0,117,91,1425552961
2781,700,0,0,117,91,1425552931
2782,700,0,0,117,91,1425552901
2783,700,0,0,117,91,1425552872
2784,700,0,0,117,91,1425552842
2785,700,0,0,117,91,1425552811
2786,700,0,0,117,91,1425552781
2787,700,0,0,117,91,1425552751
2788,700,0,0,117,91,1425552721
2789,700,0,0,117,91,1425552691
2790,700,0,0,117,91,1425552661
2791,700,0,0,117,91,1425552631
2792,700,0,0,117,91,1425552601
2793,700,0,0,117,91,1425552572
2794,700,0,0,117,91,1425552542
2795,700,0,0,117,91,1425552511
2796,700,0,0,117,91,1425552481
2797,700,0,0,117,91,1425552451
2798,700,0,0,117,91,1425552421
2799,700,0,0,117,91,1425552392
2800,700,0,0,117,91,1425552362
2801,700,0,0,117,91,1425552331
2802,700,0,0,117,91,1425552301
2803,700,0,0,117,91,1425552272
2804,700,0,0,117,91,1425552242
2805,700,0,0,117,91,1425552212
2806,700,0,0,117,91,1425552182
2807,700,0,0,117,91,1425552152
2808,700,0,0,117,91,1425552122
2809,700,0,0,117,91,1425552092
2810,700,0,0,117,91,1425552062
2811,700,0,0,117,91,1425552032
2812,700,0,0,117,91,1425552002
2813,700,0,0,117,91,1425551971
2814,700,0,0,117,91,1425551941
2815,700,0,0,117,91,1425551911
2816,700,0,0,117,91,1425551881
2817,700,0,0,117,91,1425551851
2818,700,0,0,117,91,1425551821
2819,700,0,0,117,91,1425551792
2820,700,0,0,117,91,1425551762
2821,700,0,0,117,91,1425551732
2822,700,0,0,117,91,1425551702
2823,700,0,0,117,91,1425551671
2824,700,0,0,117,91,1425551641
2825,700,0,0,117,91,1425551612
2826,700,0,0,117,91,1425551582
2827,700,0,0,117,91,1425551552
2828,700,0,0,117,91,1425551522
2829,700,0,0,117,91,1425551492
2830,700,0,0,117,91,1425551462
2831,700,0,0,117,91,1425551431
2832,700,0,0,117,91,1425551401
2833,700,0,0,117,91,1425551371
2834,700,0,0,117,91,1425551341
2835,700,0,0,117,91,1425551312
2836,700,0,0,117,91,1425551282
2837,700,0,0,117,91,1425551251
2838,700,0,0,117,91,1425551221
2839,700,0,0,117,91,1425551191
2840,700,0,0,117,91,1425551161
2841,700,0,0,117,91,1425551132
2842,700,0,0,117,91,1425551102
2843,700,0,0,117,91,1425551071
2844,700,0,0,117,91,1425551041
2845,700,0,0,117,91,1425551012
2846,700,0,0,117,91,1425550982
2847,700,0,0,117,91,1425550952
2848,700,0,0,117,91,1425550922
2849,700,0,0,117,91,1425550892
2850,700,0,0,117,91,1425550862
2851,700,0,0,117,91,1425550831
2852,700,0,0,117,91,1425550801
2853,700,0,0,117,91,1425550771
2854,700,0,0,117,91,1425550741
2855,700,0,0,117,91,1425550711
2856,700,0,0,117,91,1425550681
2857,700,0,0,117,91,1425550652
2858,700,0,0,117,91,1425550622
2859,700,0,0,117,91,1425550592
2860,700,0,0,117,91,1425550562
2861,700,0,0,117,91,1425550531
2862,700,0,0,117,91,1425550501
2863,700,0,0,117,91,1425550471
2864,700,0,0,117,91,1425550441
2865,700,0,0,117,91,1425550412
2866,700,0,0,117,91,1425550382
2867,700,0,0,117,91,1425550351
2868,700,0,0,117,91,1425550321
2869,700,0,0,117,91,1425550292
2870,700,0,0,117,91,1425550262
2871,700,0,0,117,91,1425550232
2872,700,0,0,117,91,1425550202
2873,700,0,0,117,91,1425550172
2874,700,0,0,117,91,1425550142
2875,700,0,0,117,91,1425550111
2876,700,0,0,117,91,1425550081
2877,700,0,0,117,91,1425550052
2878,700,0,0,117,91,1425550022
2879,700,0,0,117,91,1425549992
2880,700,0,0,117,91,1425549962
2881,700,0,0,117,91,1425549931
2882,700,0,0,117,91,1425549901
2883,700,0,0,117,91,1425549871
2884,700,0,0,117,91,1425549841
2885,700,0,0,117,91,1425549812
2886,700,0,0,117,91,1425549782
2887,700,0,0,117,91,1425549752
2888,700,0,0,117,91,1425549722
2889,700,0,0,117,91,1425549693
2890,700,0,0,117,91,1425549663
2891,700,0,0,117,91,1425549633
2892,700,0,0,117,91,1425549603
2893,700,0,0,117,91,1425549572
2894,700,0,0,117,91,1425549542
2895,700,0,0,117,91,1425549512
2896,700,0,0,117,91,1425549481
2897,700,0,0,117,91,1425549451
2898,700,0,0,117,91,1425549421
2899,700,0,0,117,91,1425549392
2900,700,0,0,117,91,1425549362
2901,700,0,0,117,91,1425549332
2902,700,0,0,117,91,1425549302
2903,700,0,0,117,91,1425549271
2904,700,0,0,117,91,1425549241
2905,700,0,0,117,91,1425549211
2906,700,0,0,117,91,1425549181
2907,700,0,0,117,91,1425549151
2908,700,0,0,117,91,1425549121
2909,700,0,0,117,91,1425549092
2910,700,0,0,117,91,1425549062
2911,700,0,0,117,91,1425549031
2912,700,0,0,117,91,1425549001
2913,700,0,0,117,91,1425548971
2914,700,0,0,117,91,1425548941
2915,700,0,0,117,91,1425548911
2916,700,0,0,117,91,1425548882
2917,700,0,0,117,91,1425548851
2918,700,0,0,117,91,1425548821
2919,700,0,0,117,91,1425548791
2920,700,0,0,117,91,1425548761
2921,700,0,0,117,91,1425548732
2922,700,0,0,117,91,1425548702
2923,700,0,0,117,91,1425548671
2924,700,0,0,117,91,1425548641
2925,700,0,0,117,91,1425548611
2926,700,0,0,117,91,1425548581
2927,700,0,0,117,91,1425548551
2928,700,0,0,117,91,1425548521
2929,700,0,0,117,91,1425548492
2930,700,0,0,117,91,1425548462
2931,700,0,0,117,91,1425548431
2932,700,0,0,117,91,1425548401
2933,700,0,0,117,91,1425548372
2934,700,0,0,117,91,1425548342
2935,700,0,0,117,91,1425548312
2936,700,0,0,117,91,1425548282
2937,700,0,0,117,91,1425548251
2938,700,0,0,117,91,1425548221
2939,700,0,0,117,91,1425548192
2940,700,0,0,117,91,1425548162
2941,700,0,0,117,91,1425548131
2942,700,0,0,117,91,1425548101
2943,700,0,0,117,91,1425548072
2944,700,0,0,117,91,1425548042
2945,700,0,0,117,91,1425548011
2946,700,0,0,117,91,1425547981
2947,700,0,0,117,91,1425547952
2948,700,0,0,117,91,1425547922
2949,700,0,0,117,91,1425547892
2950,700,0,0,117,91,1425547862
2951,700,0,0,117,91,1425547831
2952,700,0,0,117,91,1425547801
2953,700,0,0,117,91,1425547771
2954,700,0,0,117,91,1425547741
2955,700,0,0,117,91,1425547711
2956,700,0,0,117,91,1425547681
2957,700,0,0,117,91,1425547652
2958,700,0,0,117,91,1425547622
2959,700,0,0,117,91,1425547592
2960,700,0,0,117,91,1425547561
2961,700,0,0,117,91,1425547532
2962,700,0,0,117,91,1425547502
2963,700,0,0,117,91,1425547471
2964,700,0,0,117,91,1425547441
2965,700,0,0,117,91,1425547412
2966,700,0,0,117,91,1425547382
2967,700,0,0,117,91,1425547352
2968,700,0,0,117,91,1425547322
2969,700,0,0,117,91,1425547291
2970,700,0,0,117,91,1425547261
2971,700,0,0,117,91,1425547232
2972,700,0,0,117,91,1425547202
2973,700,0,0,117,91,1425547172
2974,700,0,0,117,91,1425547142
2975,700,0,0,117,91,1425547112
2976,700,0,0,117,91,1425547082
2977,700,0,0,117,91,1425547052
2978,700,0,0,117,91,1425547022
2979,700,0,0,117,91,1425546992
2980,700,0,0,117,91,1425546962
2981,700,0,0,117,91,1425546931
2982,700,0,0,117,91,1425546901
2983,700,0,0,117,91,1425546872
2984,700,0,0,117,91,1425546842
2985,700,0,0,117,91,1425546812
2986,700,0,0,117,91,1425546782
2987,700,0,0,117,91,1425546752
2988,700,0,0,117,91,1425546722
2989,700,0,0,117,91,1425546692
2990,700,0,0,117,91,1425546662
2991,700,0,0,117,91,1425546632
2992,700,0,0,117,91,1425546602
2993,700,0,0,117,91,1425546571
2994,700,0,0,117,91,1425546541
2995,700,0,0,117,91,1425546512
2996,700,0,0,117,91,1425546482
2997,700,0,0,117,91,1425546452
2998,700,0,0,117,91,1425546422
2999,700,0,0,117,91,1425546392
3000,700,0,0,117,91,1425546362
3001,700,0,0,117,91,1425546332
3002,700,0,0,117,91,1425546302
3003,700,0,0,117,91,1425546272
3004,700,0,0,117,91,1425546242
3005,700,0,0,117,91,1425546212
3006,700,0,0,117,91,1425546182
3007,700,0,0,117,91,1425546152
3008,700,0,0,117,91,1425546122
3009,700,0,0,117,91,1425546092
3010,700,0,0,117,91,1425546062
3011,700,0,0,117,91,1425546031
3012,700,0,0,117,91,1425546001
3013,700,0,0,117,91,1425545972
3014,700,0,0,117,91,1425545942
3015,700,0,0,117,91,1425545912
3016,700,0,0,117,91,1425545882
3017,700,0,0,117,91,1425545852
3018,700,0,0,117,91,1425545822
3019,700,0,0,117,91,1425545791
3020,700,0,0,117,91,1425545761
3021,700,0,0,117,91,1425545732
3022,700,0,0,117,91,1425545702
3023,700,0,0,117,91,1425545671
3024,700,0,0,117,91,1425545641
3025,700,0,0,117,91,1425545612
3026,700,0,0,117,91,1425545582
3027,700,0,0,117,91,1425545551
3028,700,0,0,117,91,1425545521
3029,700,0,0,117,91,1425545492
3030,700,0,0,117,91,1425545462
3031,700,0,0,117,91,1425545432
3032,700,0,0,117,91,1425545402
3033,700,0,0,117,91,1425545371
3034,700,0,0,117,91,1425545341
3035,700,0,0,117,91,1425545311
3036,700,0,0,117,91,1425545281
3037,700,0,0,117,91,1425545251
3038,700,0,0,117,91,1425545221
3039,700,0,0,117,91,1425545192
3040,700,0,0,117,91,1425545162
3041,700,0,0,117,91,1425545132
3042,700,0,0,117,91,1425545102
3043,700,0,0,117,91,1425545072
3044,700,0,0,117,91,1425545042
3045,700,0,0,117,91,1425545012
3046,700,0,0,117,91,1425544982
3047,700,0,0,117,91,1425544952
3048,700,0,0,117,91,1425544922
3049,700,0,0,117,91,1425544891
3050,700,0,0,117,91,1425544861
3051,700,0,0,117,91,1425544832
3052,700,0,0,117,91,1425544802
3053,700,0,0,117,91,1425544771
3054,700,0,0,117,91,1425544741
3055,700,0,0,117,91,1425544712
3056,700,0,0,117,91,1425544682
3057,700,0,0,117,91,1425544652
3058,700,0,0,117,91,1425544622
3059,700,0,0,117,91,1425544592
3060,700,0,0,117,91,1425544562
3061,700,0,0,117,91,1425544532
3062,700,0,0,117,91,1425544502
3063,700,0,0,117,91,1425544472
3064,700,0,0,117,91,1425544442
3065,700,0,0,117,91,1425544411
3066,700,0,0,117,91,1425544381
3067,700,0,0,117,91,1425544352
3068,700,0,0,117,91,1425544322
3069,700,0,0,117,91,1425544291
3070,700,0,0,117,91,1425544261
3071,700,0,0,117,91,1425544231
3072,700,0,0,117,91,1425544201
3073,700,0,0,117,91,1425544172
3074,700,0,0,117,91,1425544142
3075,700,0,0,117,91,1425544111
3076,700,0,0,117,91,1425544081
3077,700,0,0,117,91,1425544051
3078,700,0,0,117,91,1425544021
3079,700,0,0,117,91,1425543991
3080,700,0,0,117,91,1425543961
3081,700,0,0,117,91,1425543932
3082,700,0,0,117,91,1425543902
3083,700,0,0,117,91,1425543871
3084,700,0,0,117,91,1425543841
3085,700,0,0,117,91,1425543812
3086,700,0,0,117,91,1425543782
3087,700,0,0,117,91,1425543751
3088,700,0,0,117,91,1425543721
3089,700,0,0,117,91,1425543691
3090,700,0,0,117,91,1425543661
3091,700,0,0,117,91,1425543631
3092,700,0,0,117,91,1425543601
3093,700,0,0,117,91,1425543572
3094,700,0,0,117,91,1425543542
3095,700,0,0,117,91,1425543512
3096,700,0,0,117,91,1425543482
3097,700,0,0,117,91,1425543451
3098,700,0,0,117,91,1425543421
3099,700,0,0,117,91,1425543392
3100,700,0,0,117,91,1425543362
3101,700,0,0,117,91,1425543332
3102,700,0,0,117,91,1425543302
3103,700,0,0,117,91,1425543271
3104,700,0,0,117,91,1425543241
3105,700,0,0,117,91,1425543211
3106,700,0,0,117,91,1425543181
3107,700,0,0,117,91,1425543151
3108,700,0,0,117,91,1425543121
3109,700,0,0,117,91,1425543091
3110,700,0,0,117,91,1425543061
3111,700,0,0,117,91,1425543032
3112,700,0,0,117,91,1425543001
3113,700,0,0,117,91,1425542971
3114,700,0,0,117,91,1425542941
3115,700,0,0,117,91,1425542912
3116,700,0,0,117,91,1425542882
3117,700,0,0,117,91,1425542851
3118,700,0,0,117,91,1425542821
3119,700,0,0,117,91,1425542791
3120,700,0,0,117,91,1425542761
3121,700,0,0,117,91,1425542731
3122,700,0,0,117,91,1425542701
3123,700,0,0,117,91,1425542672
3124,700,0,0,117,91,1425542642
3125,700,0,0,117,91,1425542612
3126,700,0,0,117,91,1425542582
3127,700,0,0,117,91,1425542552
3128,700,0,0,117,91,1425542522
3129,700,0,0,117,91,1425542492
3130,700,0,0,117,91,1425542462
3131,700,0,0,117,91,1425542432
3132,700,0,0,117,91,1425542402
3133,700,0,0,117,91,1425542372
3134,700,0,0,117,91,1425542342
3135,700,0,0,117,91,1425542312
3136,700,0,0,117,91,1425542282
3137,700,0,0,117,91,1425542252
3138,700,0,0,117,91,1425542222
3139,700,0,0,117,91,1425542192
3140,700,0,0,117,91,1425542162
3141,700,0,0,117,91,1425542132
3142,700,0,0,117,91,1425542102
3143,700,0,0,117,91,1425542072
3144,700,0,0,117,91,1425542042
3145,700,0,0,117,91,1425542011
3146,700,0,0,117,91,1425541981
3147,700,0,0,117,91,1425541951
3148,700,0,0,117,91,1425541921
3149,700,0,0,117,91,1425541891
3150,700,0,0,117,91,1425541861
3151,700,0,0,117,91,1425541831
3152,700,0,0,117,91,1425541802
3153,700,0,0,117,91,1425541771
3154,700,0,0,117,91,1425541741
3155,700,0,0,117,91,1425541712
3156,700,0,0,117,91,1425541682
3157,700,0,0,117,91,1425541652
3158,700,0,0,117,91,1425541622
3159,700,0,0,117,91,1425541591
3160,700,0,0,117,91,1425541561
3161,700,0,0,117,91,1425541532
3162,700,0,0,117,91,1425541502
3163,700,0,0,117,91,1425541472
3164,700,0,0,117,91,1425541442
3165,700,0,0,117,91,1425541411
3166,700,0,0,117,91,1425541381
3167,700,0,0,117,91,1425541351
3168,700,0,0,117,91,1425541321
3169,700,0,0,117,91,1425541292
3170,700,0,0,117,91,1425541262
3171,700,0,0,117,91,1425541231
3172,700,0,0,117,91,1425541201
3173,700,0,0,117,91,1425541171
3174,700,0,0,117,91,1425541141
3175,700,0,0,117,91,1425541112
3176,700,0,0,117,91,1425541082
3177,700,0,0,117,91,1425541051
3178,700,0,0,117,91,1425541021
3179,700,0,0,117,91,1425540991
3180,700,0,0,117,91,1425540961
3181,700,0,0,117,91,1425540931
3182,700,0,0,117,91,1425540901
3183,700,0,0,117,91,1425540872
3184,700,0,0,117,91,1425540842
3185,700,0,0,117,91,1425540812
3186,700,0,0,117,91,1425540782
3187,700,0,0,117,91,1425540751
3188,700,0,0,117,91,1425540721
3189,700,0,0,117,91,1425540692
3190,700,0,0,117,91,1425540662
3191,700,0,0,117,91,1425540632
3192,700,0,0,117,91,1425540602
3193,700,0,0,117,91,1425540572
3194,700,0,0,117,91,1425540542
3195,700,0,0,117,91,1425540511
3196,700,0,0,117,91,1425540481
3197,700,0,0,117,91,1425540452
3198,700,0,0,117,91,1425540422
3199,700,0,0,117,91,1425540391
3200,700,0,0,117,91,1425540361
3201,700,0,0,117,91,1425540332
3202,700,0,0,117,91,1425540302
3203,700,0,0,117,91,1425540271
3204,700,0,0,117,91,1425540241
3205,700,0,0,117,91,1425540212
3206,700,0,0,117,91,1425540182
3207,700,0,0,117,91,1425540152
3208,700,0,0,117,91,1425540122
3209,700,0,0,117,91,1425540091
3210,700,0,0,117,91,1425540061
3211,700,0,0,117,91,1425540031
3212,700,0,0,117,91,1425540001
3213,700,0,0,117,91,1425539972
3214,700,0,0,117,91,1425539942
3215,700,0,0,117,91,1425539911
3216,700,0,0,117,91,1425539881
3217,700,0,0,117,91,1425539851
3218,700,0,0,117,91,1425539821
3219,700,0,0,117,91,1425539791
3220,700,0,0,117,91,1425539761
3221,700,0,0,117,91,1425539732
3222,700,0,0,117,91,1425539702
3223,700,0,0,117,91,1425539671
3224,700,0,0,117,91,1425539641
3225,700,0,0,117,91,1425539612
3226,700,0,0,117,91,1425539582
3227,700,0,0,117,91,1425539552
3228,700,0,0,117,91,1425539522
3229,700,0,0,117,91,1425539492
3230,700,0,0,117,91,1425539462
3231,700,0,0,117,91,1425539432
3232,700,0,0,117,91,1425539402
3233,700,0,0,117,91,1425539371
3234,700,0,0,117,91,1425539341
3235,700,0,0,117,91,1425539312
